time,Volume,Vol.Snow,Vol.Blue.Ice,Vol.White.Ice,Tot.Inflow.Vol,Tot.Outflow.Vol,Overflow.Vol,Evaporation,Rain,Local.Runoff,Snowfall,Lake.Level,Surface.Area,Blue.Ice.Thickness,Snow.Thickness,Snow.Density,White.Ice.Thickness,Albedo,Max.Temp,Min.Temp,Surface.Temp,Daily.Qsw,Daily.Qe,Daily.Qh,Daily.Qlw,Light,Benthic.Light,Surface.Wave.Height,Surface.Wave.Length,Surface.Wave.Period,LakeNumber,Max.dT.dz,CD,CHE,z.L,date_time,Daily.Qn
1981-05-09 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.068454,7.349157,4.580565,7.349157,168.029422,-14.554856,6.092418,-90.080845,173.034743,0,0.044109,1.042235,0.81703,1109.469805,0.152398,0.0013,0.0013,0,5/9/1981,86.411015
1981-05-10 00:00:00,3845015.09,0,0,0,0,0,278.043629,0,277.658086,0,0,20,366541,0,0,0,0,0.068175,7.537958,4.60632,7.537958,206.991038,-10.499765,6.829069,-72.091461,208.586518,0,0.07781,1.748618,1.058286,466.669495,0.135457,0.0013,0.0013,0,5/10/1981,138.570273
1981-05-11 00:00:00,3845015.09,0,0,0,0,0,2.055504,0,2.05263,0,0,20,366541,0,0,0,0,0.067899,7.360077,4.635177,7.360077,258.01729,-47.48397,-32.266977,-153.92765,280.509653,0,0.053515,1.245389,0.893116,969.769824,0.103674,0.0013,0.0013,0,5/11/1981,183.840587
1981-05-12 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.067627,7.264588,4.661897,7.264588,205.757483,-34.24706,-16.647508,-146.165702,261.362962,0,0.046186,1.087588,0.834618,1273.906261,0.092772,0.0013,0.0013,0,5/12/1981,110.486349
1981-05-13 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.067358,7.556241,4.691502,7.556241,259.13134,-25.379519,-5.269232,-141.504089,279.121014,0,0.037102,0.887109,0.753779,1598.115237,0.092772,0.0013,0.0013,0,5/13/1981,148.276002
1981-05-14 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.067093,7.81024,4.721534,7.81024,259.038409,-18.126038,1.941668,-129.944495,279.518646,0,0.023956,0.585736,0.6125,3200.781044,0.092772,0.0013,0.0013,0,5/14/1981,145.278284
1981-05-15 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.066832,8.123174,4.750862,8.123174,239.9395,-13.318946,6.502211,-115.57711,274.068679,0,0.018502,0.45635,0.540635,4606.205253,0.092772,0.0013,0.0013,0,5/15/1981,131.179125
1981-05-16 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.066575,8.5569,4.781157,8.5569,253.822661,-9.690002,10.918812,-108.689459,280.439246,0,0.022544,0.552487,0.594862,3162.646456,0.092772,0.0013,0.0013,0,5/16/1981,143.904392
1981-05-17 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.066322,8.981382,4.811978,8.981382,256.905666,-10.478448,12.454181,-109.19435,275.757284,0,0.034025,0.817836,0.72375,1542.405111,0.092772,0.0013,0.0013,0,5/17/1981,145.735583
1981-05-18 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.066072,8.913653,4.838848,8.913653,177.858985,-21.635462,-3.430451,-91.018361,280.979414,0,0.031662,0.764133,0.699584,1929.91521,0.092772,0.0013,0.0013,0,5/18/1981,111.906537
1981-05-19 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.065827,9.005733,4.870971,9.005733,269.260325,-25.564475,-8.094051,-150.372699,294.596878,0,0.016775,0.41482,0.515449,5526.691742,0.092772,0.0013,0.0013,0,5/19/1981,152.546152
1981-05-20 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.065587,9.319182,4.903254,9.319182,266.947081,-14.507074,3.048209,-135.735977,292.138867,0,0.01464,0.363193,0.482308,6571.00043,0.092772,0.0013,0.0013,0,5/20/1981,142.669969
1981-05-21 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.06535,9.793606,4.935577,9.793606,261.004374,-17.010379,15.438569,-111.10725,290.962538,0,0.025853,0.630138,0.635292,2474.561775,0.092772,0.0013,0.0013,0,5/21/1981,151.468934
1981-05-22 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.065118,10.27191,4.968466,10.27191,265.28837,-14.131648,19.863237,-109.825428,293.929056,0,0.036718,0.878493,0.750109,1334.03672,0.092772,0.0013,0.0013,0,5/22/1981,149.731353
1981-05-23 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.06489,10.685647,5.000779,10.685647,249.704213,-8.29129,22.441373,-99.772162,286.716543,0,0.05886,1.358543,0.932808,609.225634,0.092772,0.0013,0.0013,0,5/23/1981,135.781968
1981-05-24 00:00:00,3845015.09,0,0,0,0,0,5683.502322,0,5677.101665,0,0,20,366541,0,0,0,0,0.064667,11.182497,5.028979,11.182497,166.837812,-1.473257,24.493156,-59.2111,198.122932,0,0.052688,1.227787,0.886782,705.623783,0.14367,0.0013,0.0013,0,5/24/1981,84.606813
1981-05-25 00:00:00,3845015.09,0,0,0,0,0,4082.377886,0,4077.629334,0,0,20,366541,0,0,0,0,0.064448,11.872559,5.057269,11.872559,161.90107,0,23.358621,-39.046449,128.67168,0,0.033242,0.800094,0.715857,1410.602139,0.14367,0.0013,0.0013,0,5/25/1981,99.496
1981-05-26 00:00:00,3845015.09,0,0,0,0,0,663.96453,0,663.057347,0,0,20,366541,0,0,0,0,0.064234,11.751858,5.081874,11.751858,85.698135,-3.025184,5.024021,-59.521734,131.394573,0,0.01935,0.47663,0.552517,3626.738484,0.14367,0.0013,0.0013,0,5/26/1981,24.177564
1981-05-27 00:00:00,3845015.09,0,0,0,0,0,675.346256,0,674.423621,0,0,20,366541,0,0,0,0,0.064024,11.852322,5.107388,11.852322,120.499993,-4.061282,1.143057,-60.992811,155.414034,0,0.019418,0.478265,0.553464,3628.605415,0.130196,0.0013,0.0013,0,5/27/1981,62.425407
1981-05-28 00:00:00,3845015.09,0,0,0,0,0,78.255976,0,78.146542,0,0,20,366541,0,0,0,0,0.06382,12.325217,5.136331,12.325217,180.736853,-3.596019,1.14012,-57.797177,208.650703,0,0.00728,0.183042,0.342397,15416.38588,0.14367,0.0013,0.0013,0,5/28/1981,125.395575
1981-05-29 00:00:00,3845015.09,0,0,0,0,0,725.335993,0,724.345942,0,0,20,366541,0,0,0,0,0.06362,12.245006,5.161578,12.245006,112.502404,-3.86868,3.502047,-72.324719,90.993002,0,0.012202,0.303789,0.441105,7545.711053,0.14367,0.0013,0.0013,0,5/29/1981,40.544318
1981-05-30 00:00:00,3845015.09,0,0,0,0,0,1913.900623,0,1911.419426,0,0,20,366541,0,0,0,0,0.063425,13.004087,5.195195,13.004087,252.843452,-0.360589,14.534125,-70.533306,271.711414,0,0.059058,1.362731,0.934244,542.814195,0.14367,0.0013,0.0013,0,5/30/1981,168.13661
1981-05-31 00:00:00,3845015.09,0,0,0,0,0,107.92008,0,107.769641,0,0,20,366541,0,0,0,0,0.063234,12.96952,5.22709,12.96952,203.292126,-23.5051,0.335621,-109.593194,197.544052,0,0.039854,0.948449,0.779404,1100.308797,0.14367,0.0013,0.0013,0,5/31/1981,116.868411
1981-06-01 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.063049,13.234461,5.260616,13.234461,239.662297,-18.012002,-1.772246,-109.071423,253.306431,0,0.032936,0.793152,0.712744,1504.216801,0.272688,0.0013,0.0013,0,6/1/1981,150.375122
1981-06-02 00:00:00,3845015.09,0,0,0,0,0,216.714973,0,216.413901,0,0,20,366541,0,0,0,0,0.062869,13.383567,5.289721,13.383567,154.501056,-12.270195,7.907063,-74.194561,183.753905,0,0.059517,1.372356,0.937538,558.93341,0.272714,0.0013,0.0013,0,6/2/1981,84.669627
1981-06-03 00:00:00,3845015.09,0,0,0,0,0,280.799595,0,280.41018,0,0,20,366541,0,0,0,0,0.062694,13.956642,5.322257,13.956642,209.524317,-7.719329,13.820256,-84.447773,174.928673,0,0.045343,1.069205,0.827534,831.634759,0.272688,0.0013,0.0013,0,6/3/1981,118.975617
1981-06-04 00:00:00,3845015.09,0,0,0,0,0,1952.037565,0,1949.528867,0,0,20,366541,0,0,0,0,0.062524,14.347253,5.354358,14.347253,200.960519,-3.632074,10.952108,-64.185522,258.738537,0,0.039627,0.943428,0.777338,1057.625457,0.272688,0.0013,0.0013,0,6/4/1981,129.454963
1981-06-05 00:00:00,3845015.09,0,0,0,0,0,35.971321,0,35.921059,0,0,20,366541,0,0,0,0,0.062359,14.835999,5.388488,14.835999,231.434151,-5.617193,2.039759,-80.153114,243.474968,0,0.01901,0.468501,0.547786,3477.54487,0.272688,0.0013,0.0013,0,6/5/1981,154.858471
1981-06-06 00:00:00,3845015.09,0,0,0,0,0,72.600281,0,72.49899,0,0,20,366541,0,0,0,0,0.062199,15.311289,5.42305,15.311289,233.122435,-8.275324,20.075274,-81.315528,216.388581,0,0.054062,1.257044,0.897286,616.354888,0.272688,0.0013,0.0013,0,6/6/1981,140.006957
1981-06-07 00:00:00,3845015.09,0,0,0,0,0,138.633348,0,138.440511,0,0,20,366541,0,0,0,0,0.062045,15.545174,5.458863,15.545174,248.684105,-31.732869,11.172307,-103.6913,266.141112,0,0.054036,1.2565,0.897091,627.148198,0.272688,0.0013,0.0013,0,6/7/1981,165.553367
1981-06-08 00:00:00,3845015.09,0,0,0,0,0,75.830359,0,75.724526,0,0,20,366541,0,0,0,0,0.061896,15.444361,5.48981,15.444361,159.110751,-21.209851,2.787315,-96.546428,261.339656,0,0.056344,1.305483,0.91441,602.181746,0.272688,0.0013,0.0013,0,6/8/1981,80.986859
1981-06-09 00:00:00,3845015.09,0,0,0,0,0,1306.63679,0,1304.896662,0,0,20,366541,0,0,0,0,0.061753,15.877723,5.524593,15.877723,223.037031,-13.925757,13.882873,-80.521057,215.770243,0,0.049649,1.162558,0.862905,739.318507,0.272688,0.0013,0.0013,0,6/9/1981,142.558858
1981-06-10 00:00:00,3845015.09,0,0,0,0,0,11.516329,0,11.500229,0,0,20,366541,0,0,0,0,0.061614,15.898422,5.559869,15.898422,228.022549,-34.584404,-1.077177,-114.413783,222.180036,0,0.041724,0.989841,0.796229,1011.691417,0.272688,0.0013,0.0013,0,6/10/1981,149.270347
1981-06-11 00:00:00,3845015.09,0,0,0,0,0,1779.442502,0,1777.11692,0,0,20,366541,0,0,0,0,0.061482,16.101397,5.595174,16.101397,224.809137,-25.884388,2.401987,-96.195651,214.794896,0,0.045425,1.071022,0.828237,883.057603,0.272887,0.0013,0.0013,0,6/11/1981,152.095887
1981-06-12 00:00:00,3845015.09,0,0,0,0,0,1237.116722,0,1235.452547,0,0,20,366541,0,0,0,0,0.061354,16.339048,5.629462,16.339048,204.933859,-21.979163,7.25316,-90.935517,214.067234,0,0.041063,0.975236,0.790333,1044.926379,0.272842,0.0013,0.0013,0,6/12/1981,128.724345
1981-06-13 00:00:00,3845015.09,0,0,0,0,0,212.750787,0,212.455376,0,0,20,366541,0,0,0,0,0.061232,16.844646,5.665363,16.844646,229.567749,-9.543761,2.987424,-84.141612,230.490317,0,0.020705,0.508923,0.570928,3149.983066,0.272726,0.0013,0.0013,0,6/13/1981,151.982474
1981-06-14 00:00:00,3845015.09,0,0,0,0,0,5205.487544,0,5199.621572,0,0,20,366541,0,0,0,0,0.061116,16.769248,5.693989,16.769248,100.644741,-9.094474,4.607486,-55.879408,188.497656,0,0.052556,1.22497,0.885764,690.760912,0.273062,0.0013,0.0013,0,6/14/1981,49.252321
1981-06-15 00:00:00,3845015.09,0,0,0,0,0,28012.07887,0,28015.68588,0,0,20,366541,0,0,0,0,0.061006,17.400081,5.724888,17.400081,137.871772,0,15.04727,-41.439263,202.031835,0,0.047633,1.119175,0.846651,774.773681,0.273062,0.0013,0.0013,0,6/15/1981,81.385239
1981-06-16 00:00:00,3845015.09,0,0,0,0,0,4208.207233,0,4203.190658,0,0,20,366541,0,0,0,0,0.060901,17.459093,5.754636,17.459093,111.72795,-4.359928,11.153507,-51.747938,97.466605,0,0.028244,0.685634,0.662677,1906.333172,0.273062,0.0013,0.0013,0,6/16/1981,53.186433
1981-06-17 00:00:00,3845015.09,0,0,0,0,0,131.075089,0,130.89242,0,0,20,366541,0,0,0,0,0.060801,17.040139,5.787088,17.040139,154.0731,-44.300018,-12.463833,-111.481539,156.173139,0,0.055031,1.277632,0.904604,649.413276,0.272713,0.0013,0.0013,0,6/17/1981,99.355412
1981-06-18 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060708,17.062276,5.824714,17.062276,239.166169,-38.178147,-0.938101,-127.914717,285.850062,0,0.094523,2.080861,1.154455,261.18197,0.272688,0.0013,0.0013,0,6/18/1981,150.3677
1981-06-19 00:00:00,3845015.09,0,0,0,0,0,182.346456,0,182.09175,0,0,20,366541,0,0,0,0,0.06062,16.963148,5.862725,16.963148,242.413452,-55.973513,-0.366664,-115.024004,324.670973,0,0.078035,1.753161,1.05966,375.441658,0.25478,0.0013,0.0013,0,6/19/1981,183.729625
1981-06-20 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060538,17.01304,5.900819,17.01304,240.93102,-30.467748,-9.388824,-131.244805,237.290749,0,0.014274,0.35429,0.476359,6293.913853,0.254751,0.0013,0.0013,0,6/20/1981,149.542787
1981-06-21 00:00:00,3845015.09,0,0,0,0,0,10470.62736,0,10461.99263,0,0,20,366541,0,0,0,0,0.060461,16.865858,5.933841,16.865858,151.985781,-34.196357,-13.212974,-82.226986,188.873697,0,0.023115,0.565966,0.602075,2954.226726,0.256439,0.0013,0.0013,0,6/21/1981,117.168126
1981-06-22 00:00:00,3845015.09,0,0,0,0,0,1766.41212,0,1764.079149,0,0,20,366541,0,0,0,0,0.060391,17.005274,5.970116,17.005274,203.562025,-13.208732,-5.25999,-107.471134,212.098928,0,0.007452,0.18727,0.34633,16917.3908,0.254888,0.0013,0.0013,0,6/22/1981,114.559613
1981-06-23 00:00:00,3845015.09,0,0,0,0,0,3495.020646,0,3490.813948,0,0,20,366541,0,0,0,0,0.060326,16.980799,6.002536,16.980799,161.03811,-21.989523,-7.921156,-87.050251,214.539489,0,0.02617,0.637522,0.639003,2436.426519,0.255314,0.0013,0.0013,0,6/23/1981,103.898538
1981-06-24 00:00:00,3845015.09,0,0,0,0,0,550.91485,0,550.156879,0,0,20,366541,0,0,0,0,0.060267,17.014042,6.037292,17.014042,200.675943,-23.327019,-4.680459,-115.841884,127.904142,0,0.030724,0.74269,0.689699,1878.396402,0.254804,0.0013,0.0013,0,6/24/1981,112.841537
1981-06-25 00:00:00,3845015.09,0,0,0,0,0,1492.234767,0,1490.269054,0,0,20,366541,0,0,0,0,0.060214,17.494989,6.074696,17.494989,231.058012,-17.728721,3.515297,-79.560397,298.801104,0,0.0558,1.29396,0.910366,670.997516,0.254991,0.0013,0.0013,0,6/25/1981,165.711039
1981-06-26 00:00:00,3845015.09,0,0,0,0,0,24.424405,0,24.390278,0,0,20,366541,0,0,0,0,0.060166,17.550879,6.111588,17.550879,220.741538,-31.909092,-0.620262,-97.768311,252.168311,0,0.033696,0.810396,0.720451,1605.453782,0.254752,0.0013,0.0013,0,6/26/1981,155.502581
1981-06-27 00:00:00,3845015.09,0,0,0,0,0,18.279304,0,18.253742,0,0,20,366541,0,0,0,0,0.060125,17.826823,6.150478,17.826823,251.476235,-12.594257,-2.540379,-126.300335,291.760362,0,0.014542,0.360807,0.480721,6221.849424,0.254754,0.0013,0.0013,0,6/27/1981,140.310536
1981-06-28 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.06009,18.055418,6.189419,18.055418,253.702611,-28.171799,2.866776,-110.927644,315.080506,0,0.064206,1.470243,0.970398,538.814952,0.264708,0.0013,0.0013,0,6/28/1981,168.07999
1981-06-29 00:00:00,3845015.09,0,0,0,0,0,3928.325198,0,3923.532957,0,0,20,366541,0,0,0,0,0.06006,18.33486,6.224489,18.33486,184.13264,-21.039431,4.184728,-80.914322,148.701807,0,0.045983,1.083191,0.832929,930.882074,0.264708,0.0013,0.0013,0,6/29/1981,120.073021
1981-06-30 00:00:00,3845015.09,0,0,0,0,0,4670.141867,0,4664.770693,0,0,20,366541,0,0,0,0,0.060036,18.770393,6.258331,18.770393,161.469878,-2.223967,12.758824,-48.562075,258.010323,0,0.038901,0.927289,0.77066,1218.853557,0.264708,0.0013,0.0013,0,6/30/1981,102.372946
1981-07-01 00:00:00,3845015.09,0,0,0,0,0,3.119962,0,3.115599,0,0,20,366541,0,0,0,0,0.060019,18.809582,6.298457,18.809582,263.731798,-26.513045,-2.663871,-130.148556,327.761428,0,0.034201,0.821816,0.725509,1555.018318,0.264708,0.0013,0.0013,0,7/1/1981,162.760158
1981-07-02 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060007,18.874202,6.339136,18.874202,271.749455,-31.574588,-6.776405,-143.193415,322.973652,0,0.030688,0.74185,0.689308,1885.331106,0.264708,0.0013,0.0013,0,7/2/1981,166.907033
1981-07-03 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060001,19.176257,6.377648,19.176257,234.138797,-18.780496,-1.968612,-113.887703,204.787736,0,0.035683,0.855253,0.740121,1437.4239,0.264708,0.0013,0.0013,0,7/3/1981,141.000202
1981-07-04 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060001,19.507035,6.41324,19.507035,192.253994,-6.197593,4.381007,-76.448524,149.054194,0,0.019825,0.487977,0.559056,3753.48925,0.264708,0.0013,0.0013,0,7/4/1981,117.622056
1981-07-05 00:00:00,3845015.09,0,0,0,0,0,547.35138,0,546.590228,0,0,20,366541,0,0,0,0,0.060007,19.770332,6.447655,19.770332,177.836,-4.948204,2.823813,-64.669184,161.405132,0,0.014356,0.356295,0.477705,6310.573847,0.264708,0.0013,0.0013,0,7/5/1981,115.291207
1981-07-06 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060019,20.188273,6.487052,20.188273,259.837461,-6.699825,2.485927,-105.05464,314.944385,0,0.013869,0.34445,0.469698,6619.292988,0.264708,0.0013,0.0013,0,7/6/1981,158.996719
1981-07-07 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060036,20.679223,6.52685,20.679223,258.608373,-6.648321,6.145042,-104.518283,302.147264,0,0.018354,0.452797,0.538527,4185.614574,0.264708,0.0013,0.0013,0,7/7/1981,154.593369
1981-07-08 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.06006,21.098324,6.56692,21.098324,261.615166,-11.84121,13.007589,-101.09464,317.035498,0,0.046945,1.104073,0.840919,888.786712,0.264708,0.0013,0.0013,0,7/8/1981,159.354147
1981-07-09 00:00:00,3845015.09,0,0,0,0,0,102.554985,0,102.411571,0,0,20,366541,0,0,0,0,0.06009,21.519441,6.603742,21.519441,200.925503,-7.314978,13.448764,-82.593156,202.858456,0,0.056092,1.30014,0.912537,648.046068,0.264708,0.0013,0.0013,0,7/9/1981,112.198561
1981-07-10 00:00:00,3845015.09,0,0,0,0,0,4864.89482,0,4859.137304,0,0,20,366541,0,0,0,0,0.060125,21.514477,6.644112,21.514477,263.930297,-33.894535,0.32456,-111.384725,322.247029,0,0.035358,0.847959,0.736958,1469.72399,0.264708,0.0013,0.0013,0,7/10/1981,186.115547
1981-07-11 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060166,21.514448,6.683821,21.514448,251.525027,-40.349424,-4.453958,-136.734151,309.437468,0,0.024494,0.598353,0.619062,2722.894489,0.254751,0.0013,0.0013,0,7/11/1981,159.594258
1981-07-12 00:00:00,3845015.09,0,0,0,0,0,242.6963,0,242.360014,0,0,20,366541,0,0,0,0,0.060214,21.66579,6.721161,21.66579,212.475653,-24.887012,-1.309939,-106.187034,259.273504,0,0.031004,0.749091,0.692664,1840.780628,0.254779,0.0013,0.0013,0,7/12/1981,132.48557
1981-07-13 00:00:00,3845015.09,0,0,0,0,0,771.649068,0,770.59716,0,0,20,366541,0,0,0,0,0.060267,21.927473,6.757863,21.927473,204.559385,-7.446232,1.346392,-93.731709,209.123561,0,0.008886,0.222499,0.377502,13227.20636,0.254764,0.0013,0.0013,0,7/13/1981,116.927516
1981-07-14 00:00:00,3845015.09,0,0,0,0,0,507.19564,0,506.491965,0,0,20,366541,0,0,0,0,0.060326,22.131977,6.796628,22.131977,242.849201,-23.798157,3.380195,-104.101777,314.381383,0,0.031367,0.757399,0.696495,1818.387564,0.264708,0.0013,0.0013,0,7/14/1981,159.165386
1981-07-15 00:00:00,3845015.09,0,0,0,0,0,1041.779633,0,1040.371851,0,0,20,366541,0,0,0,0,0.060391,21.668305,6.826986,21.668305,102.744411,-29.567898,-6.69403,-119.427001,81.765343,0,0.031636,0.763549,0.699317,1832.004065,0.264708,0.0013,0.0013,0,7/15/1981,19.579338
1981-07-16 00:00:00,3845015.09,0,0,0,0,0,1990.884159,0,1988.299155,0,0,20,366541,0,0,0,0,0.060461,21.464747,6.859549,21.464747,143.705704,-37.783599,-13.619839,-93.205126,178.59683,0,0.008725,0.218548,0.374135,14155.49198,0.264708,0.0013,0.0013,0,7/16/1981,101.904016
1981-07-17 00:00:00,3845015.09,0,0,0,0,0,0,0,0,0,0,20,366541,0,0,0,0,0.060538,21.680938,6.896648,21.680938,216.769319,-18.980103,-4.530094,-90.456343,264.872735,0,0.011614,0.289423,0.430549,9235.139231,0.264708,0.0013,0.0013,0,7/17/1981,149.823173
1981-07-18 00:00:00,3845015.09,0,0,0,0,0,1226.796394,0,1225.163794,0,0,20,366541,0,0,0,0,0.06062,21.820083,6.931608,21.820083,174.831446,-16.915233,-0.074415,-86.257863,171.439915,0,0.018303,0.45156,0.537791,4526.070491,0.264708,0.0013,0.0013,0,7/18/1981,105.563231
1981-07-19 00:00:00,3845015.09,0,0,0,0,0,818.757428,0,817.647327,0,0,20,366541,0,0,0,0,0.060708,22.030745,6.966329,22.030745,175.509986,-8.986505,-0.830309,-84.103674,138.109764,0,0.00826,0.207118,0.364221,15236.40261,0.264708,0.0013,0.0013,0,7/19/1981,101.223126
